pot,stage,hd,hr,score_ratio,win_probability
4,3,1,1,0.937537783234867,0.40108224222445454
2,3,1,1,0.8090271740149378,0.20518987495369878
4,3,2,1,1.2360524245895554,0.7948101250463014
2,3,1,1,1.083276673807905,0.6219959452686353
5,3,1,1,0.923125203540871,0.37800405473136467
3,3,1,1,1.3502787946806332,0.8783089261700543
4,3,1,1,0.7405877985638656,0.1216910738299457
3,3,1,1,0.8913735205064685,0.3275488713033926
4,3,1,1,1.1218641534603935,0.6724511286966073
3,3,2,1,0.8540198665514208,0.2699428391720169
4,3,2,2,1.1709329480098103,0.730057160827983
3,3,2,1,1.038749911541086,0.5587034936417214
4,3,2,2,0.9626956295152923,0.44129650635827866
1,3,2,1,1.1589148874173807,0.7166472191290553
2,3,1,1,0.8628761359934556,0.28335278087094473
1,3,2,1,1.3264059766554819,0.8637408821225872
2,3,1,1,0.7539169889157835,0.13625911787741285
8,2,1,1,1.0678511798779051,0.6006441372950755
4,2,1,1,0.9364600787483673,0.3993558627049245
7,2,1,1,0.8790050729723975,0.30819610379638207
6,2,1,1,1.1376498620405597,0.6918038962036182
7,2,1,1,1.303956739106355,0.8487233772551115
6,2,1,1,0.7668966078470774,0.1512766227448885
7,2,2,1,1.2015494140836167,0.7621545942103696
6,2,1,1,0.8322587388240441,0.23784540578963043
1,2,2,2,1.0531985979391112,0.5797850098086971
5,2,1,1,0.9494885408666421,0.42021499019130293
1,2,2,2,1.2565694813086914,0.8125077641316272
5,2,3,1,0.7958175133765946,0.18749223586837283
2,2,1,1,1.086348921188118,0.6261707508594545
3,2,1,1,0.9205145607419759,0.37382924914054527
2,2,2,1,1.2242843642098717,0.7840852241356149
3,2,1,1,0.8168037011935374,0.21591477586438512
7,2,1,1,0.9287584421076843,0.38702010394552067
6,2,2,1,1.0767062291575442,0.6129798960544796
7,2,1,1,0.9623743931253035,0.4407849638292747
6,2,3,2,1.0390966417471974,0.5592150361707253
2,2,1,1,1.1004196841296048,0.6449490999238703
3,2,1,1,0.9087441949849949,0.3550509000761298
2,2,1,1,0.752658600601754,0.13484623688604802
3,2,1,1,1.3286236272335097,0.8651537631139519
2,2,1,1,0.9418561447097796,0.40799896791457557
3,2,1,1,1.061733265336541,0.5920010320854244
8,2,2,1,0.5720178928885851,0.015008960229980994
5,2,1,1,1.7481970624208696,0.9849910397700191
2,2,1,2,1.0993718275730866,0.6435703198753528
3,2,1,1,0.9096103564956232,0.35642968012464726
2,2,1,1,1.0379822674409158,0.557570007596361
3,2,1,1,0.9634075950694622,0.4424299924036391
2,2,1,1,1.2229757265835222,0.7828663640645359
3,2,3,1,0.8176777169515684,0.2171336359354641
2,2,1,1,0.851254394613023,0.2657935302868377
3,2,2,1,1.1747369603355717,0.7342064697131622
2,2,1,1,1.0715322768341475,0.6057975594870997
3,2,1,1,0.9332430031454673,0.3942024405129003
8,2,1,2,0.8685555318757567,0.2920430513768687
5,2,1,1,1.1513368613753137,0.7079569486231312
8,2,1,1,1.0112358111408057,0.5173097536064176
5,2,1,1,0.9888890296239309,0.4826902463935824
1,2,2,1,1.2521728187953083,0.8088209715659935
4,2,2,1,0.7986118090009979,0.19117902843400636
1,2,1,1,0.9886512716644206,0.4823179635151207
4,2,2,1,1.011479000392599,0.5176820364848793
8,2,1,1,0.9626928809248713,0.44129212976156507
4,2,2,2,1.0387528772824073,0.5587078702384348
8,2,1,1,0.9229252180152491,0.37768415521517396
4,2,2,1,1.0835114053449535,0.6223158447848263
1,2,3,3,1.3415493103743328,0.8731440393563186
5,2,2,2,0.7454068160349394,0.12685596064368154
2,1,1,1,1.2823678887064949,0.8330081429072063
7,1,1,1,0.7798074240682094,0.16699185709279374
2,1,1,2,1.466902763413073,0.9316745798434125
7,1,3,3,0.6817084437643838,0.06832542015658749
2,1,1,2,0.9535515548389458,0.4267100747279239
7,1,1,2,1.0487109951479228,0.573289925272076
3,1,2,1,1.2275518667657443,0.787105574760231
6,1,2,3,0.8146295297767908,0.2128944252397691
4,1,3,2,0.8866606945419623,0.3201482376411937
5,1,1,2,1.127827145328222,0.6798517623588063
4,1,2,1,1.3648865603637486,0.886548177461546
5,1,3,1,0.7326616211485703,0.11345182253845398
1,1,2,3,1.8845274272045918,0.9930831542311426
8,1,1,1,0.5306370104060237,0.006916845768857427
1,1,2,2,1.413066543498086,0.9103853911825057
8,1,1,2,0.7076807561549592,0.08961460881749428
1,1,4,3,1.1393978157280096,0.6938994089468732
8,1,1,1,0.8776565885911037,0.3061005910531268
2,1,2,1,0.9188283858390562,0.37113434432133985
7,1,2,1,1.088342519029622,0.6288656556786603
2,1,2,2,1.2799456273564034,0.8311642955109536
7,1,1,1,0.7812831878377503,0.1688357044890465
2,1,1,1,1.54485202264182,0.9544383620728064
7,1,3,3,0.6473111892554734,0.04556163792719359
2,1,1,1,2.2278289635679114,0.9990697283666751
7,1,2,2,0.44886749223265354,0.0009302716333249306
3,1,2,2,2.038859544412256,0.9971740380354776
6,1,2,2,0.4904702742965411,0.00282596196452245
4,1,1,1,1.1751394288992287,0.7346427898831693
5,1,1,2,0.8509628520734049,0.26535721011683044
4,1,1,1,1.1214942069955876,0.6719884094844086
5,1,2,2,0.8916675572305782,0.32801159051559137
3,1,1,1,0.9934756388774213,0.4898570781392628
6,1,2,1,1.0065672079588694,0.5101429218607372
3,1,1,3,1.2735680382851782,0.8262302159002417
6,1,2,3,0.7851955843258053,0.1737697840997583
3,1,1,2,1.3708432450316006,0.8897669514148243
6,1,2,1,0.7294780082437128,0.11023304858517569
1,1,1,2,1.5387215778253625,0.9529402224258543
8,1,1,3,0.6498901519359178,0.0470597775741457
2,1,1,2,1.2460404858425627,0.803582941411247
7,1,1,2,0.802542141577212,0.19641705858875302
4,1,1,2,1.0263879525839323,0.5402947504382531
5,1,2,3,0.974290469293311,0.45970524956174696
4,1,2,2,0.7670031965256833,0.15140324470015187
5,1,1,2,1.3037755312229846,0.8485967552998481
4,1,2,3,0.9005289606454081,0.3420053754090795
5,1,1,1,1.1104584568643978,0.6579946245909204
4,1,1,2,1.0865466810156792,0.626438577840608
5,1,1,2,0.9203470200334353,0.3735614221593918
2,6,1,1,0.7874998748904722,0.17670657910867327
1,6,1,1,1.2698414715800213,0.8232934208913267
2,6,1,1,0.6857201753278609,0.07138047275463744
1,6,1,1,1.4583208077870446,0.9286195272453626
2,6,1,1,0.8015124300226554,0.19503889572479127
1,6,1,1,1.2476412873244327,0.8049611042752087
2,6,1,2,0.8578361370770939,0.27569917535448407
1,6,1,1,1.1657237982621032,0.7243008246455162
1,6,1,2,0.8770577212458477,0.3051709608777008
1,6,1,1,1.1401758125788057,0.6948290391222993
1,6,1,1,0.9177379973660504,0.3693923682632312
1,6,1,1,1.0896356071885933,0.6306076317367689
1,6,1,1,0.694221334107086,0.07813564647036297
1,6,1,1,1.4404627902802922,0.921864353529637
1,6,1,1,0.9593187317297704,0.43591559522898204
1,6,1,1,1.0424064150158687,0.5640844047710178
1,6,1,1,0.971256154138917,0.45489905888083304
1,6,1,1,1.0295945057733675,0.5451009411191667
1,6,1,1,0.9355846556794989,0.3979535033697962
1,6,2,1,1.068850364239586,0.6020464966302037
1,6,1,1,1.0762299801714177,0.6123217941230625
1,6,2,1,0.9291694325786427,0.3876782058769376
1,6,1,2,1.0996726232332705,0.6439664372597331
1,6,1,2,0.9093615489488027,0.3560335627402669
3,5,1,3,0.9522763453847828,0.4246722990254316
2,5,1,1,1.0501153418821232,0.5753277009745683
2,5,1,1,0.9660111823348666,0.44657185113193487
1,5,1,1,1.0351847041594093,0.5534281488680654
2,5,1,1,1.0189511828251059,0.5290683042342177
1,5,1,1,0.9814012848264598,0.4709316957657821
2,5,1,1,0.993723234129897,0.4902431313168978
1,5,1,1,1.0063164125125834,0.5097568686831022
1,4,1,1,0.8480488152899447,0.2610079953076706
2,4,1,1,1.1791774034353244,0.7389920046923294
1,4,1,1,1.0254037469127464,0.5388153289959194
2,4,1,1,0.975225615286436,0.46118467100408067
1,4,1,1,0.620279007995855,0.03178323923451165
2,4,1,1,1.612177725038669,0.9682167607654882
1,4,1,1,0.7971157512767517,0.18920124052298593
4,4,1,1,1.254522945253918,0.8107987594770142
1,4,1,1,1.3197743441004244,0.8594410461139179
4,4,1,1,0.7577052883851999,0.14055895388608208
1,4,1,2,0.9648522743225745,0.44472886117485766
6,4,1,1,1.0364280901986813,0.5552711388251423
2,4,1,1,0.7282356685771144,0.10899118151638465
3,4,1,2,1.3731818464122756,0.8910088184836152
2,4,1,1,0.8984937657784089,0.33878357130215275
3,4,3,1,1.1129737768782972,0.661216428697847
2,4,1,1,1.1284093349559738,0.6805684704807508
3,4,1,1,0.8862032323040079,0.31943152951924914
2,4,3,2,0.9705188938155335,0.45372998252364016
3,4,3,2,1.030376643229029,0.5462700174763597
2,4,1,3,1.0788095006623597,0.6158789141920397
3,4,2,2,0.9269477135546427,0.38412108580796045
1,4,1,1,1.2706134480211235,0.8239050644414341
1,4,1,2,0.7870214198955773,0.1760949355585658
1,4,1,1,1.215363093514911,0.7756711236249676
1,4,1,1,0.8227993801489673,0.2243288763750324
1,4,1,1,1.2128613832935051,0.773267363300661
1,4,1,1,0.8244965284363466,0.22673263669933919
1,4,1,1,1.1569333630167975,0.7143923497715206
1,4,1,2,0.864354017237794,0.28560765022847945
2,3,1,1,0.7984300702278034,0.19093829394975104
5,3,1,1,1.2524578385614733,0.809061706050249
2,3,2,1,0.7671572285562013,0.15158632031967256
5,3,1,1,1.3035137554292637,0.8484136796803273
2,3,1,1,0.9246752041916987,0.38048392557571964
5,3,1,1,1.0814608150698128,0.6195160744242805
4,3,4,1,0.9296209736398614,0.3884012761380068
6,3,2,1,1.075707227306388,0.6115987238619932
4,3,2,1,1.1914912118609984,0.751936371235789
6,3,1,2,0.8392844110348854,0.24806362876421084
4,3,2,1,1.4757361738727959,0.9346950786408675
6,3,1,2,0.6776278969808577,0.06530492135913246
6,3,1,2,1.3718688687629086,0.8903130927516326
8,3,2,1,0.7289326427399407,0.1096869072483675
6,3,1,1,1.0944649929448846,0.6370714675209028
8,3,2,1,0.9136884290006325,0.3629285324790972
6,3,1,1,1.2661136997279152,0.8203157010856019
8,3,2,1,0.7898184817168454,0.17968429891439808
5,3,1,1,1.2264629089604426,0.7861026277317474
6,3,1,1,0.8153528269742834,0.21389737226825256
5,3,1,1,0.8882858125762776,0.32269673530906684
6,3,1,1,1.1257637866574948,0.677303264690933
5,3,1,1,1.5389649157146355,0.9530005472358996
6,3,2,1,0.6497873926746659,0.04699945276410045
3,3,1,2,0.9623893519915997,0.4408087861968438
4,3,1,1,1.039080490583741,0.5591912138031561
3,3,1,2,0.9150816439820799,0.36515128132566343
4,3,1,1,1.0927986661915634,0.6348487186743366
3,3,1,1,1.4524084826984331,0.9264436620910806
5,3,1,1,0.6885115392207691,0.07355633790891936
3,3,1,2,1.3650057480670128,0.8866133713802449
5,3,1,1,0.7325976476041232,0.11338662861975501
1,3,1,1,0.715006861883132,0.09626607772614326
2,3,1,1,1.398587976297562,0.9037339222738567
1,3,1,1,0.9639771309095914,0.44333645961852786
2,3,1,1,1.0373690079726456,0.5566635403814721
1,3,1,1,1.000747691291128,0.5011582723125443
2,3,1,1,0.9992528673334602,0.4988417276874558
1,3,1,1,1.2590406651349122,0.8145549495514538
2,3,1,1,0.7942555214392898,0.1854450504485462
1,3,1,1,1.4443261308765758,0.9233725925926022
2,3,1,1,0.692364403455811,0.07662740740739782
2,3,1,1,1.153415803556856,0.7103590398257453
3,3,1,1,0.8669900281548435,0.2896409601742548
1,3,1,1,1.1913330667368809,0.7517731651613464
2,3,1,1,0.8393958229826094,0.2482268348386536
1,3,1,1,1.0551201317654217,0.5825511679457995
2,3,1,1,0.9477593781921353,0.41744883205420047
1,3,1,1,0.8444209502665332,0.2556244493148576
2,3,1,1,1.18424347440025,0.7443755506851422
6,3,1,1,1.582784882822475,0.962766430457693
4,3,1,1,0.6317977956781887,0.037233569542307055
6,3,1,2,0.776567429982477,0.1629774493334235
4,3,1,1,1.2877181831107245,0.8370225506665765
4,3,1,1,0.7714013594424208,0.15667385789475452
6,3,1,1,1.2963420244978738,0.8433261421052454
4,3,1,1,1.1637549061677859,0.7221027456426606
6,3,1,3,0.8592874622483643,0.27789725435733936
1,3,1,1,1.08685491274187,0.626855798465582
3,3,3,1,0.92008600989551,0.37314420153441785
1,3,1,1,0.7872105535329749,0.17633660279560714
3,3,3,1,1.2703081729685066,0.823663397204393
2,2,1,1,1.124973618963712,0.6763238531137639
3,2,1,1,0.8889097336532803,0.32367614688623636
2,2,1,1,1.422103963882405,0.9143278459479713
3,2,1,1,0.703183469983416,0.08567215405202866
8,2,2,1,0.5870441580821971,0.019267027721523777
5,2,1,1,1.7034493678752893,0.9807329722784762
8,2,3,1,1.5779715046808866,0.9617945265810299
5,2,1,2,0.6337250051940767,0.03820547341896996
8,2,2,1,1.1521673828817072,0.7089181978529869
5,2,2,2,0.867929447454832,0.29108180214701307
1,2,1,1,1.083798865702918,0.6227073961732118
4,2,2,2,0.9226804268257203,0.3772926038267881
1,2,1,1,1.2150074716273498,0.775330611265277
4,2,1,2,0.8230402062142266,0.22466938873472309
7,2,3,2,0.7193849493690275,0.10037606480333117
6,2,2,3,1.3900763435169166,0.8996239351966688
8,2,1,2,0.7135692637893125,0.09493851362484351
5,2,1,1,1.4014056528859384,0.9050614863751564
8,2,1,2,0.8972367547227413,0.3367958917751043
5,2,1,1,1.11453303126109,0.6632041082248956
2,2,1,1,0.9750381558920327,0.46088817615060784
3,2,3,1,1.0256008895212214,0.5391118238493923
7,2,1,1,0.9641122366644372,0.4435514576005112
6,2,2,1,1.037223636388772,0.5564485423994886
7,2,1,2,0.7401901016060308,0.12127005657233825
6,2,2,1,1.3510042863721705,0.8787299434276619
2,2,1,2,0.8724773034837106,0.29808175112806834
3,2,2,2,1.1461616204881258,0.7019182488719317
1,2,1,1,1.6260664431360947,0.9705225830918507
4,2,2,1,0.6149810201306174,0.029477416908149423
7,2,1,2,1.0070526303601959,0.5108898393316696
6,2,1,3,0.992996760896525,0.48911016066833035
7,2,1,1,0.8271418827228211,0.2304982434474503
6,2,1,1,1.208982425975284,0.7695017565525497
8,2,1,2,0.7357792622512213,0.11665437283141133
5,2,1,1,1.3591032682007886,0.8833456271685887
8,2,1,1,1.127007551295741,0.6788410297981956
5,2,1,2,0.8873055010592271,0.3211589702018044
8,2,1,1,0.6845167639038068,0.07045512136934606
5,2,1,1,1.4608846017108315,0.9295448786306539
2,2,1,1,1.0203134546879864,0.5311328879518791
6,2,1,1,0.9800909665606652,0.46886711204812104
2,2,1,1,1.1271136086178855,0.67897193715155
6,2,2,2,0.8872220088143931,0.32102806284844987
2,2,1,1,0.8902067498209116,0.3257138631036851
6,2,1,1,1.1233345514411974,0.674286136896315
1,2,2,1,1.2279488160277219,0.7874702667693256
5,2,1,1,0.8143661909580963,0.21252973323067437
1,2,2,3,1.171899749282695,0.7311160642822663
5,2,2,3,0.8533153118362619,0.2688839357177337
3,1,2,1,0.967855056844304,0.4495019364876577
6,1,1,1,1.033212558976036,0.5504980635123423
1,1,1,1,1.3668987752708786,0.8876444913834656
8,1,2,1,0.7315830682501195,0.11235550861653443
2,1,1,2,1.3566444490731098,0.881960585772047
7,1,1,1,0.7371128085057383,0.11803941422795305
2,1,1,1,1.1189382758292683,0.6687801414578154
7,1,1,1,0.8937043459871631,0.33121985854218483
4,1,1,1,0.8808371069036292,0.3110479029949459
5,1,1,1,1.1352836888482813,0.6889520970050542
4,1,1,1,1.6467479665792457,0.9736655111685115
5,1,1,1,0.6072574676240703,0.02633448883148848
2,1,1,1,1.2469815572546021,0.804394056940706
7,1,1,1,0.8019364794790026,0.19560594305929402
2,1,1,1,1.2800263397048042,0.8312260007404542
7,1,1,1,0.7812339238508302,0.16877399925954573
4,1,1,1,1.0436349901797854,0.5658855401014872
5,1,1,1,0.9581894143159492,0.43411445989851283
4,1,1,2,1.130311492647946,0.682902857521675
5,1,1,1,0.8847118750047659,0.317097142478325
4,1,1,1,0.9475611422754713,0.4171316481829529
5,1,1,1,1.0553408697180238,0.582868351817047
1,1,1,1,1.718773793867239,0.9823071941927501
8,1,1,1,0.581810127410659,0.017692805807249856
1,1,1,1,1.6719465911033413,0.9770665735204503
8,1,1,2,0.5981052297490471,0.022933426479549657
1,1,1,1,1.4203757329084876,0.913586066890955
8,1,1,3,0.7040390629261957,0.086413933109045
1,1,1,1,0.9842389825840114,0.4753960360432544
8,1,1,1,1.0160134049706198,0.5246039639567455
4,1,3,1,0.9778114088082739,0.46527080672597454
5,1,1,1,1.0226920968520594,0.5347291932740252
4,1,3,1,1.3235645081139595,0.8619123042745738
5,1,2,2,0.7555355208375681,0.13808769572542645
4,1,1,1,1.0283241596327304,0.5431994059902597
5,1,1,1,0.9724560009920934,0.4568005940097404
4,1,1,1,0.9649221289539301,0.4448399789378905
5,1,1,1,1.0363530589604135,0.5551600210621097
3,1,1,1,0.7863176333203581,0.1751970000990677
6,1,1,1,1.2717506992401177,0.8248029999009322
3,1,1,1,1.2362083219007665,0.7949493692999038
6,1,2,1,0.8089251482002825,0.20505063070009621
2,1,1,1,1.3478770609632411,0.8769061970565946
7,1,1,1,0.7419074253592269,0.12309380294340533
3,1,2,2,1.069174456972151,0.6025007986984436
6,1,1,1,0.9353010572586538,0.39749920130155614
2,2,2,2,1.2190468727377026,0.7791753118198181
3,2,3,1,0.820313002201652,0.22082468818018197
8,2,2,1,0.8843649433615309,0.31655457302099443
1,2,4,3,1.130754907808684,0.6834454269790056
1,2,3,1,0.888949726454743,0.3237389446202634
6,2,2,1,1.1249230077252412,0.6762610553797366
1,2,2,1,1.0252619242459107,0.5386019845799778
6,2,2,1,0.9753605165192387,0.46139801542002223
1,2,2,2,1.0361448765807926,0.5548516478617422
6,2,1,2,0.9651160012487171,0.44514835213825776
3,2,1,3,0.8590132089507874,0.27748151911217644
4,2,3,3,1.1641264529813413,0.7225184808878234
3,2,3,1,1.1731350227508497,0.732464708135568
4,2,2,2,0.852416798242993,0.26753529186443203
1,2,2,1,1.4022728205158532,0.9054667977465682
6,2,2,1,0.7131279914789553,0.09453320225343165
2,2,4,1,0.9284882044726098,0.3865874018354888
3,2,3,3,1.0770196058311905,0.6134125981645113
3,3,2,1,0.8652021909438934,0.28690384409749425
4,3,2,1,1.1557991998483599,0.7130961559025055
3,3,2,2,1.0573880829696838,0.5858042965613899
1,3,2,1,0.9457265653982888,0.4141957034386099
3,3,2,2,1.0931918351981522,0.6353738924897372
1,3,2,2,0.914752532723353,0.3646261075102629
1,3,2,1,1.5851453828334654,0.963234563456904
1,3,2,1,0.6308569616576674,0.03676543654309594
1,3,2,1,1.127803992698115,0.679823238616475
1,3,3,3,0.8866788967537155,0.3201767613835249
1,4,1,1,1.0540820267071462,0.5810578805911604
1,4,1,1,0.9486927721592091,0.41894211940883963
2,4,1,1,0.6566429362079009,0.051139778702717464
3,4,2,1,1.5228976736961168,0.9488602212972825
4,4,1,1,1.1072180356806838,0.653816228475181
2,4,1,1,0.9031644786974866,0.34618377152481883
1,5,2,1,1.076078042363844,0.6121117104213832
2,5,2,1,0.9293006274928519,0.38788828957861676
1,6,2,1,0.906176311530021,0.35096677377341057
1,6,2,1,1.1035380060990159,0.6490332262265894
3,1,3,2,0.9644183777171975,0.4440385792677074
1,1,4,2,1.0368943843304035,0.5559614207322927
7,1,2,2,0.9213432890960483,0.3751542129480365
5,1,2,3,1.085371773838092,0.6248457870519634
7,1,2,2,0.749188573548216,0.13099040688979946
5,1,1,2,1.334777431620348,0.8690095931102004
8,1,2,1,1.248192630188748,0.8054339944714085
4,1,2,2,0.8011583915927969,0.1945660055285916
3,1,2,2,1.00022030193273,0.5003413671232537
1,1,3,3,0.9997797465895221,0.4996586328767465
5,1,1,2,0.8580706584556459,0.2760540373824476
1,1,2,2,1.165405191455676,0.7239459626175524
5,1,2,2,1.0364362671713685,0.5552832477917635
1,1,3,3,0.9648446621124037,0.4447167522082366
5,1,2,3,0.8953448245874287,0.3338075886640681
1,1,3,3,1.116888122362014,0.6661924113359319
5,1,1,2,0.9543747726511943,0.4280251658047497
1,1,1,2,1.0478064054669651,0.5719748341952503
8,1,1,3,1.0302615388577834,0.5460980492963848
2,1,3,1,0.9706273235324951,0.4539019507036153
5,1,2,3,0.898629470505678,0.33899826113687115
3,1,2,3,1.1128057033754732,0.6610017388631291
7,1,1,2,0.9465209877455963,0.4154671685229343
5,1,1,3,1.0565006090163713,0.5845328314770655
6,1,3,1,0.9779930264036208,0.4655575396823505
2,1,2,3,1.0225021784432407,0.5344424603176496
5,1,2,3,0.8378074149894655,0.24590337509872318
3,1,3,3,1.1935917277750208,0.7540966249012768
6,1,2,3,0.8243841313543064,0.22657314820090635
4,1,3,2,1.2130267456230508,0.7734268517990937
8,1,1,3,0.9279913547747731,0.3857918902136399
2,1,3,4,1.077596245756733,0.6142081097863601
6,1,1,3,0.8088413867148424,0.20493634237218572
4,1,2,2,1.2363363403813445,0.7950636576278144
4,1,2,3,0.7631541813960997,0.1468644848377102
2,1,3,2,1.3103512034365312,0.8531355151622899
8,1,3,3,0.6914008657890865,0.07585200717657858
2,1,2,3,1.44633894673926,0.9241479928234214
8,1,2,1,0.6502969895190279,0.0472991271735671
2,1,2,2,1.537758925717339,0.9527008728264329
8,1,2,1,0.9043439818351139,0.34805593112299604
6,1,4,2,1.1057739312543209,0.651944068877004
5,1,3,1,1.074389857946743,0.6097732691669658
3,1,1,2,0.9307608337918334,0.39022673083303405
8,1,2,1,0.9490150792473284,0.41945769243729847
2,1,2,3,1.0537240364959302,0.5805423075627014
4,1,2,2,0.9106547253548919,0.3580928840282094
2,1,2,1,1.0981110317198313,0.6419071159717905
3,1,1,2,0.9238871363477041,0.37922298212761174
1,1,2,2,1.0823832919172183,0.620777017872388
3,1,2,3,0.8156112457593397,0.2142561537387916
1,1,2,1,1.2260743156735083,0.7857438462612085
7,1,3,1,0.650302098923768,0.047302138362385504
5,1,2,2,1.5377468435900365,0.9526978616376145
7,1,2,2,0.8102467946769399,0.20685738715977953
1,1,2,1,1.234191861750861,0.7931426128402206
4,1,1,3,1.0985703542860883,0.6425135753974155
2,1,3,2,0.9102739720751479,0.3574864246025846
8,1,2,1,0.9333624189568978,0.39439372448803267
4,1,1,4,1.0713951833603657,0.6056062755119672
8,1,2,3,0.9838717831638365,0.474818888083565
6,1,1,2,1.0163926002474633,0.5251811119164351
6,1,3,2,0.9087395283915561,0.3550434732251536
4,1,1,4,1.1004253350461957,0.6449565267748464
7,1,1,3,0.8342838640992062,0.24077565811225843
3,1,2,3,1.198632795181435,0.7592243418877416
7,1,2,3,0.8134907980008592,0.2113192020757979
3,1,2,2,1.229270204970338,0.788680797924202
4,1,2,2,1.1041087548007504,0.6497776568814125
2,1,3,3,0.9057078803622582,0.35022234311858746
7,1,1,3,0.6722817863069954,0.06147972037960037
1,1,4,4,1.487471504312558,0.9385202796203996
7,1,1,2,0.8971564101210749,0.3366689044890522
1,1,1,2,1.114632842967756,0.6633310955109477
8,1,1,4,1.0566334165047837,0.5847232265733977
4,1,3,3,0.94640202020856,0.4152767734266025
7,1,2,4,0.9570916881988668,0.43236298536917084
5,1,2,3,1.0448319762152376,0.5676370146308292
6,1,4,2,1.1568840137164358,0.7143360347074127
4,1,2,1,0.8643908880610657,0.2856639652925873
6,1,1,2,1.0703361993073572,0.6041270136093759
2,1,1,2,0.9342858819940186,0.39587298639062396
7,1,1,3,0.7729265175511459,0.15852227731043467
3,1,4,3,1.2937840497027948,0.8414777226895653
8,1,1,2,1.1278283118574552,0.6798531994641908
6,1,2,4,0.8866597774559049,0.32014680053580946
4,1,1,1,0.9907945750080981,0.4856712485082162
5,1,2,1,1.0092909521550688,0.5143287514917838
4,1,1,1,1.2290565898565715,0.7884854662747585
5,1,2,1,0.8136321860628875,0.21151453372524154
4,1,1,1,1.00980132667332,0.5151116730428958
5,1,1,1,0.9902938068960463,0.48488832695710415
4,1,1,1,0.9748683844821889,0.46061962703767034
5,1,1,1,1.025779495896936,0.5393803729623298
3,1,1,1,1.0015283329749374,0.5023666555037577
6,1,2,1,0.9984739992623097,0.4976333444962422
2,1,1,1,0.7087277926104976,0.09054784995789411
7,1,1,1,1.410978954722014,0.909452150042106
1,1,3,1,0.7116584124561794,0.09319079514508488
8,1,2,1,1.4051685225621853,0.906809204854915
1,2,1,1,0.5785343345685888,0.016757831245113097
4,2,3,1,1.728505881583842,0.9832421687548869
7,2,1,2,1.0585900211918142,0.5875231547710824
6,2,2,3,0.9446527739550665,0.4124768452289176
1,2,2,1,0.995369381320611,0.49280759335298363
4,2,2,3,1.0046521610633083,0.5071924066470166
2,2,2,1,0.683164293636215,0.06942427778023252
3,2,1,1,1.4637767361601894,0.9305757222197675
1,2,3,1,0.5653951910725755,0.013376917675317235
4,2,2,1,1.768674399410726,0.9866230823246828
1,2,1,1,0.7706608931989596,0.15578027610584633
5,2,1,1,1.297587575579539,0.8442197238941537
4,3,1,1,1.160906970555681,0.7189016031643295
6,3,2,1,0.8613954652381309,0.2810983968356704
4,3,2,2,1.5852950020163241,0.9632640495314998
6,3,1,1,0.6307974217594251,0.03673595046850009
3,3,1,1,1.2527395369404453,0.8092993986501342
4,3,1,1,0.798250530547069,0.19070060134986577
3,3,1,2,0.755963403421552,0.13857323173739522
4,3,2,1,1.3228153578254165,0.8614267682626048
3,3,1,2,0.8261161175479584,0.22903538728453487
4,3,2,1,1.2104835854893572,0.7709646127154651
5,3,1,1,0.6560824192381085,0.050792390277430544
6,3,1,1,1.5241987449706,0.9492076097225695
3,4,1,1,0.9021419883585963,0.3445618896969904
4,4,1,2,1.108472959804755,0.6554381103030096
3,4,1,1,0.6937367907280867,0.07774032628818939
1,4,1,1,1.4414688875740402,0.9222596737118106
1,4,3,1,0.7009418237654497,0.08374711562907255
2,4,1,1,1.4266519218785005,0.9162528843709274
1,5,1,1,0.9173761791467598,0.3688144701576107
1,5,1,1,1.0900653654753578,0.6311855298423894
3,1,1,1,1.1219346841150823,0.6725392992255732
6,1,2,1,0.8913174841267544,0.3274607007744269
3,1,1,1,0.9866322178614704,0.47915355895676703
6,1,2,1,1.0135489008938958,0.520846441043233
3,1,1,1,0.9042434101443364,0.34789624932543384
6,1,3,2,1.105896917557164,0.6521037506745662
2,1,2,1,0.8663934466465552,0.28872688141414127
7,1,1,2,1.154210023021965,0.7112731185858587
2,1,1,1,0.9667089532990231,0.44768099602876843
7,1,1,2,1.034437507366997,0.5523190039712316
2,1,1,1,0.8933543173509881,0.33066813804901807
7,1,1,2,1.1193766913952374,0.669331861950982
4,1,3,2,1.0524689118473232,0.5787322197656668
5,1,2,1,0.9501468297479417,0.4212677802343333
4,1,3,3,1.0246868600249779,0.5377364972968173
5,1,4,2,0.9759078983169784,0.46226350270318284
3,1,2,2,0.885491909728501,0.31831770302138396
6,1,3,3,1.129315794998746,0.681682296978616
3,1,1,1,1.0196559774635623,0.5301368973628957
6,1,1,1,0.980722932147706,0.4698631026371043
4,1,2,2,1.1209904946492364,0.6713577092082713
5,1,2,1,0.8920682242831194,0.3286422907917286
2,1,1,1,0.768192149605738,0.15281923828617872
7,1,1,1,1.3017576403419817,0.8471807617138214
1,1,2,1,0.799213230942625,0.19197661723284787
8,1,1,1,1.2512305368375332,0.8080233827671521
1,1,1,1,0.7570075613961258,0.13976179808774258
8,1,1,1,1.3209907681182613,0.8602382019122575
1,1,2,1,0.8092999310551655,0.20556232167636757
8,1,1,3,1.235635839850128,0.7944376783236324
4,1,3,1,1.6951123992069272,0.9798211943339834
5,1,1,2,0.589931381817429,0.020178805666016597
1,1,3,2,0.9616829109138554,0.43968359226730636
8,1,2,1,1.0398437870230357,0.5603164077326939
